"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@x264_pixel_ssd_4x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_satd_16x16,6,4,0,10,0,26,6,4,10,0,26
function@x264_pixel_satd_16x8,1,2,0,3,0,15,1,2,3,0,15
function@x264_pixel_satd_8x16,1,2,0,3,0,15,1,2,3,0,15
function@x264_pixel_satd_8x8,0,0,0,0,0,11,0,0,0,0,11
function@x264_pixel_satd_8x4,6,0,0,6,0,35,6,0,6,0,35
function@x264_pixel_satd_4x8,0,0,0,0,0,11,0,0,0,0,11
function@x264_pixel_satd_4x4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_satd_x3_16x16,0,0,0,0,0,14,0,0,0,0,14
function@x264_pixel_satd_x3_16x8,9,4,0,9,0,27,9,4,9,0,27
function@x264_pixel_satd_x3_8x16,11,5,0,10,0,32,11,5,10,0,32
function@x264_pixel_satd_x3_8x8,2,2,0,4,0,24,2,2,4,0,24
function@x264_pixel_satd_x3_8x4,0,0,0,0,0,14,0,0,0,0,14
function@x264_pixel_satd_x3_4x8,2,2,0,4,0,24,2,2,4,0,24
function@x264_pixel_satd_x3_4x4,0,0,0,0,0,14,0,0,0,0,14
function@x264_pixel_satd_x4_16x16,0,0,0,0,0,17,0,0,0,0,17
function@x264_pixel_satd_x4_16x8,10,5,0,12,0,40,10,5,12,0,40
function@x264_pixel_satd_x4_8x16,14,7,0,13,0,46,14,7,13,0,46
function@x264_pixel_satd_x4_8x8,2,2,0,4,0,30,2,2,4,0,30
function@x264_pixel_satd_x4_8x4,0,0,0,0,0,17,0,0,0,0,17
function@x264_pixel_satd_x4_4x8,2,2,0,4,0,30,2,2,4,0,30
function@x264_pixel_satd_x4_4x4,0,0,0,0,0,17,0,0,0,0,17
function@x264_pixel_hadamard_ac_16x16,0,0,0,0,0,11,0,0,0,0,11
function@x264_pixel_hadamard_ac_16x8,0,0,0,0,0,8,0,0,0,0,8
function@x264_pixel_hadamard_ac_8x16,0,0,0,0,0,7,0,0,0,0,7
function@x264_pixel_hadamard_ac_8x8,0,0,0,0,0,1,0,0,0,0,1
function@x264_pixel_ads4,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_ads2,0,0,0,0,0,4,0,0,0,0,81.1429
function@x264_pixel_ads1,0,0,0,0,0,2,0,0,0,0,40.5714
function@x264_pixel_sa8d_16x16,1,2,0,3,0,15,1,2,3,0,15
function@x264_pixel_sa8d_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_pixel_var_16x16,0,0,0,0,0,4,0,0,0,0,127.5
function@x264_pixel_var_8x8,0,0,0,0,0,1,0,0,0,0,1
function@ssim_4x4x2_core,17,1,0,9,0,30,541.875,31.875,132.5,0,956.25
function@ssim_end4,0,0,0,0,0,4,0,0,0,0,81.1429
function@pixel_var2_8x8,0,0,0,0,0,0,0,0,0,0,0
function@pixel_hadamard_ac,4,4,0,8,0,0,4,4,8,0,0
function@sa8d_8x8,0,0,0,0,0,0,0,0,0,0,0
function@x264_frame_new,26,8,0,8,0,32,5.18334,0.901187,6.49988,0,13.038
function@x264_frame_delete,0,0,0,0,0,2,0,0,0,0,2
function@x264_frame_copy_picture,0,0,0,0,0,21,0,0,0,0,6.76963
function@x264_frame_expand_border,86,38,0,60,1,85,1485.26,721.294,143.353,4.67647,3230.44
function@x264_frame_expand_border_filtered,240,20,0,126,0,314,2062.86,270.667,202.095,0,2582.81
function@x264_frame_expand_border_lowres,9,0,0,7,0,144,550.875,0,158.25,0,4534
function@x264_frame_expand_border_mod16,7,1,0,4,0,8,324.75,170.583,37.75,0,644.5
function@x264_frame_cond_broadcast,0,0,0,0,0,0,0,0,0,0,0
function@x264_frame_cond_wait,0,0,0,0,0,0,0,0,0,0,0
function@x264_frame_push,0,0,0,0,0,0,0,0,0,0,0
function@x264_frame_pop,0,0,0,0,0,0,0,0,0,0,0
function@x264_frame_unshift,0,0,0,0,0,5,0,0,0,0,23.4706
function@x264_frame_shift,0,0,0,0,0,0,0,0,0,0,0
function@x264_frame_push_unused,0,0,0,0,0,0,0,0,0,0,0
function@x264_frame_pop_unused,0,0,0,0,0,2,0,0,0,0,1.38095
function@x264_frame_push_blank_unused,0,0,0,0,0,0,0,0,0,0,0
function@x264_frame_pop_blank_unused,0,0,0,0,0,0,0,0,0,0,0
