"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@Perl_newSVpvf,0,0,0,0,0,9,0,0,0,0,8.375
function@Perl_newSV_type,0,0,0,0,0,5,0,0,0,0,3.61905
function@Perl_sv_setsv_flags,0,0,0,0,0,69,0,0,0,0,7.83722
function@S_glob_assign_glob,0,0,0,0,0,37,0,0,0,0,9.97938
function@Perl_sv_setsv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_sv_setsv_cow,0,0,0,0,0,7,0,0,0,0,4.25275
function@S_more_sv,0,0,0,0,0,2,0,0,0,0,2
function@Perl_sv_setpvn_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_sv_setpv,0,0,0,0,0,12,0,0,0,0,7.69911
function@Perl_sv_setpv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_sv_sethek,0,0,0,0,0,10,0,0,0,0,3.02539
function@Perl_sv_usepvn_flags,0,0,0,0,0,10,0,0,0,0,6.4023
function@Perl_sv_unmagic,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_chop,0,0,0,0,0,7,0,0,0,0,1.33028
function@Perl_sv_catpvn_flags,0,0,0,0,0,16,0,0,0,0,21.625
function@Perl_sv_catsv_flags,0,0,0,0,0,9,0,0,0,0,5.1875
function@Perl_sv_catpv,0,0,0,0,0,8,0,0,0,0,4.65625
function@Perl_sv_catpv_flags,0,0,0,0,0,8,0,0,0,0,8
function@Perl_sv_catpv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_newSV,0,0,0,0,0,4,0,0,0,0,3
function@Perl_sv_magicext,0,0,0,0,0,17,0,0,0,0,10.8181
function@Perl_sv_rvweaken,0,0,0,0,0,5,0,0,0,0,2.93137
function@Perl_sv_magicext_mglob,0,0,0,0,0,6,0,0,0,0,4.6129
function@S_sv_unmagicext_flags,0,0,0,0,0,10,0,0,0,0,18.0441
function@Perl_sv_unmagicext,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_add_backref,0,0,0,0,0,14,0,0,0,0,6.17647
