"Função heurística: div(cost,pow(degree,2))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN12pov_frontend20ProcessRenderOptions20ProcessUnknownStringEPcP9POVMSData,0,0,0,0,0,26,0,0,0,0,6.80869
function@_ZN12pov_frontend20ProcessRenderOptions15OpenFileForReadEPKcP9POVMSData,0,0,0,0,0,1,0,0,0,0,1
function@_ZN12pov_frontend20ProcessRenderOptions17OpenINIFileStreamEPKcjPcP9POVMSData,22,6,0,11,2,94,1.89534,0.295569,4.37418,0.295893,23.655
function@_ZN12pov_frontend20ProcessRenderOptions16OpenFileForWriteEPKcP9POVMSData,0,0,0,0,0,8,0,0,0,0,5
function@_ZN12pov_frontend14RenderFrontendC2EPvS1_,0,0,0,0,0,13,0,0,0,0,9
function@_ZN12pov_frontend14RenderFrontend13RenderStartedER13POVMS_MessageS2_i,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12pov_frontend14RenderFrontend10RenderDoneER13POVMS_MessageS2_i,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12pov_frontend14RenderFrontendD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12pov_frontend14RenderFrontend11StartRenderER12POVMS_Object,0,0,0,0,0,8,0,0,0,0,3.00001
function@_ZN12pov_frontend14RenderFrontend10StopRenderEv,0,0,0,0,0,7,0,0,0,0,3
function@_ZN21POVMS_MessageReceiver15MemberHandlerOOIN12pov_frontend14RenderFrontendEE4CallER13POVMS_MessageS5_i,0,0,0,0,0,2,0,0,0,0,1
function@_ZN21POVMS_MessageReceiver15MemberHandlerOOIN12pov_frontend14RenderFrontendEED0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN8pov_base19DefaultPlatformBaseC2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN8pov_base19DefaultPlatformBaseD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN8pov_base19DefaultPlatformBase13CreateIStreamEj,0,0,0,0,0,8,0,0,0,0,5
function@_ZN8pov_base19DefaultPlatformBase13CreateOStreamEj,0,0,0,0,0,8,0,0,0,0,5
function@_ZN3povL21All_Box_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE,2,0,0,2,0,7,0.46875,0,0.9375,0,5.46875
function@_ZN3povL10Inside_BoxEPdPNS_13Object_StructE,0,0,0,0,0,2,0,0,0,0,2
function@_ZN3povL10Box_NormalEPdPNS_13Object_StructEPNS_10istk_entryE,0,0,0,0,0,4,0,0,0,0,3.25
function@_ZN3povL11Box_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE,0,0,0,0,0,5,0,0,0,0,4.25
function@_ZN3pov8Copy_BoxEPNS_13Object_StructE,0,0,0,0,0,3,0,0,0,0,3
function@_ZN3povL13Translate_BoxEPNS_13Object_StructEPdPNS_16Transform_StructE,0,0,0,0,0,3,0,0,0,0,2
function@_ZN3povL10Rotate_BoxEPNS_13Object_StructEPdPNS_16Transform_StructE,0,0,0,0,0,5,0,0,0,0,4
function@_ZN3povL9Scale_BoxEPNS_13Object_StructEPdPNS_16Transform_StructE,0,0,0,0,0,9,0,0,0,0,3.14286
function@_ZN3povL13Transform_BoxEPNS_13Object_StructEPNS_16Transform_StructE,0,0,0,0,0,5,0,0,0,0,4
function@_ZN3povL10Invert_BoxEPNS_13Object_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov11Destroy_BoxEPNS_13Object_StructE,0,0,0,0,0,2,0,0,0,0,2
function@_ZN3pov13Intersect_BoxEPNS_10Ray_StructEPNS_16Transform_StructEPdS4_S4_S4_PiS5_,0,0,0,0,0,34,0,0,0,0,8.77392
function@_ZN3pov10Create_BoxEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov16Compute_Box_BBoxEPNS_10Box_StructE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov14Intersect_BCylEPNS_11BCyl_StructEPdS2_,10,0,0,10,0,40,18.6316,0,7.38159,0,4978.31
function@_ZN3pov11Create_BCylEiPdS0_S0_S0_,11,1,0,8,0,32,32.2941,1,8,0,45.8824
function@_ZN3pov12Destroy_BCylEPNS_11BCyl_StructE,0,0,0,0,0,2,0,0,0,0,2
function@_ZN3pov13Create_ColourEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3pov11Copy_ColourEPf,0,0,0,0,0,1,0,0,0,0,1
